Step:  52/100Loss: 5.05971ROC-AUC Score: 0.820Average Precision: 0.847Total-Time: 13
Step:  54/100Loss: 5.02565ROC-AUC Score: 0.821Average Precision: 0.847Total-Time: 13
Step:  56/100Loss: 4.99425ROC-AUC Score: 0.821Average Precision: 0.847Total-Time: 14
Step:  58/100Loss: 4.96517ROC-AUC Score: 0.822Average Precision: 0.848Total-Time: 14
Step:  60/100Loss: 4.93809ROC-AUC Score: 0.822Average Precision: 0.848Total-Time: 15
Step:  62/100Loss: 4.91279ROC-AUC Score: 0.823Average Precision: 0.848Total-Time: 15
Step:  64/100Loss: 4.88911ROC-AUC Score: 0.823Average Precision: 0.849Total-Time: 16
Step:  66/100Loss: 4.86692ROC-AUC Score: 0.824Average Precision: 0.849Total-Time: 16
Step:  68/100Loss: 4.84608ROC-AUC Score: 0.824Average Precision: 0.849Total-Time: 17
Step:  70/100Loss: 4.82647ROC-AUC Score: 0.825Average Precision: 0.850Total-Time: 17
Step:  72/100Loss: 4.80794ROC-AUC Score: 0.825Average Precision: 0.850Total-Time: 18
Step:  74/100Loss: 4.79040ROC-AUC Score: 0.826Average Precision: 0.851Total-Time: 18
Step:  76/100Loss: 4.77376ROC-AUC Score: 0.826Average Precision: 0.851Total-Time: 19
Step:  78/100Loss: 4.75795ROC-AUC Score: 0.827Average Precision: 0.852Total-Time: 19
Step:  80/100Loss: 4.74286ROC-AUC Score: 0.827Average Precision: 0.852Total-Time: 20
Step:  82/100Loss: 4.72841ROC-AUC Score: 0.827Average Precision: 0.852Total-Time: 20
Step:  84/100Loss: 4.71454ROC-AUC Score: 0.827Average Precision: 0.853Total-Time: 21
Step:  86/100Loss: 4.70120ROC-AUC Score: 0.828Average Precision: 0.853Total-Time: 21
Step:  88/100Loss: 4.68836ROC-AUC Score: 0.828Average Precision: 0.853Total-Time: 22
Step:  90/100Loss: 4.67599ROC-AUC Score: 0.828Average Precision: 0.853Total-Time: 22
Step:  92/100Loss: 4.66404ROC-AUC Score: 0.828Average Precision: 0.853Total-Time: 23
Step:  94/100Loss: 4.65249ROC-AUC Score: 0.828Average Precision: 0.854Total-Time: 23
Step:  96/100Loss: 4.64132ROC-AUC Score: 0.827Average Precision: 0.854Total-Time: 24
Step:  98/100Loss: 4.63048ROC-AUC Score: 0.827Average Precision: 0.854Total-Time: 24
Step: 100/100Loss: 4.61995ROC-AUC Score: 0.827Average Precision: 0.854Total-Time: 25
Step:   2/100Loss: 7.93418ROC-AUC Score: 0.548Average Precision: 0.548Total-Time: 0
Step:   4/100Loss: 7.88442ROC-AUC Score: 0.583Average Precision: 0.578Total-Time: 1
Step:   6/100Loss: 7.78197ROC-AUC Score: 0.602Average Precision: 0.597Total-Time: 1
Step:   8/100Loss: 7.62429ROC-AUC Score: 0.616Average Precision: 0.613Total-Time: 2
Step:  10/100Loss: 7.41903ROC-AUC Score: 0.629Average Precision: 0.629Total-Time: 2
Step:  12/100Loss: 7.18263ROC-AUC Score: 0.643Average Precision: 0.646Total-Time: 3
Step:  14/100Loss: 6.93638ROC-AUC Score: 0.662Average Precision: 0.667Total-Time: 3
Step:  16/100Loss: 6.70033ROC-AUC Score: 0.683Average Precision: 0.693Total-Time: 4
Step:  18/100Loss: 6.48863ROC-AUC Score: 0.706Average Precision: 0.721Total-Time: 4
Step:  20/100Loss: 6.30834ROC-AUC Score: 0.729Average Precision: 0.748Total-Time: 5
Step:  22/100Loss: 6.15872ROC-AUC Score: 0.748Average Precision: 0.770Total-Time: 5
Step:  24/100Loss: 6.03212ROC-AUC Score: 0.762Average Precision: 0.786Total-Time: 6
Step:  26/100Loss: 5.91849ROC-AUC Score: 0.772Average Precision: 0.797Total-Time: 6
Step:  28/100Loss: 5.81194ROC-AUC Score: 0.778Average Precision: 0.804Total-Time: 7
Step:  30/100Loss: 5.71351ROC-AUC Score: 0.783Average Precision: 0.809Total-Time: 7
Step:  32/100Loss: 5.62547ROC-AUC Score: 0.788Average Precision: 0.814Total-Time: 8
Step:  34/100Loss: 5.54639ROC-AUC Score: 0.794Average Precision: 0.820Total-Time: 8
Step:  36/100Loss: 5.47372ROC-AUC Score: 0.800Average Precision: 0.827Total-Time: 9
Step:  38/100Loss: 5.40658ROC-AUC Score: 0.806Average Precision: 0.833Total-Time: 9
Step:  40/100Loss: 5.34520ROC-AUC Score: 0.810Average Precision: 0.838Total-Time: 10
Step:  42/100Loss: 5.28927ROC-AUC Score: 0.814Average Precision: 0.842Total-Time: 10
Step:  44/100Loss: 5.23789ROC-AUC Score: 0.816Average Precision: 0.844Total-Time: 11
Step:  46/100Loss: 5.19057ROC-AUC Score: 0.818Average Precision: 0.845Total-Time: 11
Step:  48/100Loss: 5.14710ROC-AUC Score: 0.819Average Precision: 0.847Total-Time: 12
Step:  50/100Loss: 5.10692ROC-AUC Score: 0.821Average Precision: 0.849Total-Time: 12
Step:  52/100Loss: 5.06957ROC-AUC Score: 0.822Average Precision: 0.850Total-Time: 13
Step:  54/100Loss: 5.03483ROC-AUC Score: 0.824Average Precision: 0.852Total-Time: 13
Step:  56/100Loss: 5.00259ROC-AUC Score: 0.825Average Precision: 0.853Total-Time: 14
Step:  58/100Loss: 4.97258ROC-AUC Score: 0.826Average Precision: 0.853Total-Time: 14
Step:  60/100Loss: 4.94452ROC-AUC Score: 0.826Average Precision: 0.854Total-Time: 15
Step:  62/100Loss: 4.91824ROC-AUC Score: 0.827Average Precision: 0.854Total-Time: 15
Step:  64/100Loss: 4.89353ROC-AUC Score: 0.827Average Precision: 0.855Total-Time: 16
Step:  66/100Loss: 4.87022ROC-AUC Score: 0.828Average Precision: 0.855Total-Time: 16
Step:  68/100Loss: 4.84819ROC-AUC Score: 0.828Average Precision: 0.855Total-Time: 17
Step:  70/100Loss: 4.82735ROC-AUC Score: 0.828Average Precision: 0.856Total-Time: 17
Step:  72/100Loss: 4.80760ROC-AUC Score: 0.828Average Precision: 0.856Total-Time: 18
Step:  74/100Loss: 4.78883ROC-AUC Score: 0.828Average Precision: 0.856Total-Time: 18
